track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1rNSCrsOoWyhKH4g47mehU,pop,0.646,0.905,1,-4.526,1,0.0695,0.0321,7.93e-06,0.23,0.787,125.891,audio_features,spotify:track:1rNSCrsOoWyhKH4g47mehU,https://api.spotify.com/v1/tracks/1rNSCrsOoWyhKH4g47mehU,https://api.spotify.com/v1/audio-analysis/1rNSCrsOoWyhKH4g47mehU,183888,4
1mea3bSkSGXuIRvnydlB5b,pop,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4
0wXThIDxO3YRJCpPgnmbkw,pop,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,audio_features,spotify:track:0wXThIDxO3YRJCpPgnmbkw,https://api.spotify.com/v1/tracks/0wXThIDxO3YRJCpPgnmbkw,https://api.spotify.com/v1/audio-analysis/0wXThIDxO3YRJCpPgnmbkw,179294,4
4rlQza35DE4Prh5yonxnCs,pop,0.708,0.891,0,-3.826,1,0.0777,0.0248,0.0,0.0578,0.84,110.058,audio_features,spotify:track:4rlQza35DE4Prh5yonxnCs,https://api.spotify.com/v1/tracks/4rlQza35DE4Prh5yonxnCs,https://api.spotify.com/v1/audio-analysis/4rlQza35DE4Prh5yonxnCs,204857,4
21jGcNKet2qwijlDFuPiPb,pop,0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042,audio_features,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
72kGuWpRiuA149Bn5lDkIO,pop,0.62,0.706,3,-4.176,1,0.0251,0.0755,7.78e-06,0.185,0.591,81.989,audio_features,spotify:track:72kGuWpRiuA149Bn5lDkIO,https://api.spotify.com/v1/tracks/72kGuWpRiuA149Bn5lDkIO,https://api.spotify.com/v1/audio-analysis/72kGuWpRiuA149Bn5lDkIO,188483,4
1zi7xx7UVEFkmKfv06H8x0,pop,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4
7ByxizhA4GgEf7Sxomxhze,pop,0.666,0.665,2,-7.181,1,0.0534,0.309,0.0,0.0961,0.474,116.002,audio_features,spotify:track:7ByxizhA4GgEf7Sxomxhze,https://api.spotify.com/v1/tracks/7ByxizhA4GgEf7Sxomxhze,https://api.spotify.com/v1/audio-analysis/7ByxizhA4GgEf7Sxomxhze,251511,4
0nJW01T7XtvILxQgC5J7Wh,pop,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4
6CThut6kPrjot0pTJOTEer,pop,0.663,0.77,0,-4.88,1,0.0371,0.0876,0.0,0.352,0.772,132.058,audio_features,spotify:track:6CThut6kPrjot0pTJOTEer,https://api.spotify.com/v1/tracks/6CThut6kPrjot0pTJOTEer,https://api.spotify.com/v1/audio-analysis/6CThut6kPrjot0pTJOTEer,167535,4
6wf7Yu7cxBSPrRlWeSeK0Q,pop,0.391,0.084,0,-17.843,1,0.0317,0.953,0.0,0.0983,0.111,79.449,audio_features,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q,222370,4
3Rfre3qkrhwdZZ7dyznwbN,pop,0.549,0.679,7,-5.501,1,0.0346,0.0103,0.0,0.365,0.235,100.214,audio_features,spotify:track:3Rfre3qkrhwdZZ7dyznwbN,https://api.spotify.com/v1/tracks/3Rfre3qkrhwdZZ7dyznwbN,https://api.spotify.com/v1/audio-analysis/3Rfre3qkrhwdZZ7dyznwbN,189357,4
3w3y8KPTfNeOKPiqUTakBh,pop,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4
5Q0Nhxo0l2bP3pNjpGJwV1,pop,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4
0KKkJNfGyhkQ5aFogxQAPU,pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4
6fPan2saHdFaIHuTSatORv,pop,0.467,0.392,9,-9.355,1,0.0908,0.2,0.0174,0.106,0.313,145.104,audio_features,spotify:track:6fPan2saHdFaIHuTSatORv,https://api.spotify.com/v1/tracks/6fPan2saHdFaIHuTSatORv,https://api.spotify.com/v1/audio-analysis/6fPan2saHdFaIHuTSatORv,333987,4
4xhsWYTOGcal8zt0J161CU,pop,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4
7qTaDOcld0VmBWXnkbUj45,pop,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,audio_features,spotify:track:7qTaDOcld0VmBWXnkbUj45,https://api.spotify.com/v1/tracks/7qTaDOcld0VmBWXnkbUj45,https://api.spotify.com/v1/audio-analysis/7qTaDOcld0VmBWXnkbUj45,185600,4
0VjIjW4GlUZAMYd2vXMi3b,pop,0.513,0.73,1,-5.94,1,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
2WfaOiMkCvy7F5fcp2zZ8L,pop,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4
2bJvI42r8EF3wxjOuDav4r,pop,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
6tWGe6nvXFWT0KhGCXM89q,pop,0.52,0.8,1,-4.256,1,0.041,0.00801,0.0,0.303,0.538,93.155,audio_features,spotify:track:6tWGe6nvXFWT0KhGCXM89q,https://api.spotify.com/v1/tracks/6tWGe6nvXFWT0KhGCXM89q,https://api.spotify.com/v1/audio-analysis/6tWGe6nvXFWT0KhGCXM89q,192693,4
6RiiSy9GzSwiyDEJDiMuKe,pop,0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,audio_features,spotify:track:6RiiSy9GzSwiyDEJDiMuKe,https://api.spotify.com/v1/tracks/6RiiSy9GzSwiyDEJDiMuKe,https://api.spotify.com/v1/audio-analysis/6RiiSy9GzSwiyDEJDiMuKe,153313,4
2XHzzp1j4IfTNp1FTn7YFg,pop,0.67,0.634,11,-6.471,1,0.0326,0.0124,0.0,0.0946,0.497,124.926,audio_features,spotify:track:2XHzzp1j4IfTNp1FTn7YFg,https://api.spotify.com/v1/tracks/2XHzzp1j4IfTNp1FTn7YFg,https://api.spotify.com/v1/audio-analysis/2XHzzp1j4IfTNp1FTn7YFg,255053,4
7fBv7CLKzipRk6EC6TWHOB,pop,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,audio_features,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253,4
2ZqTbIID9vFPTXaGyzbb4q,pop,0.826,0.756,2,-4.984,1,0.256,0.0203,0.0,0.0915,0.794,160.01,audio_features,spotify:track:2ZqTbIID9vFPTXaGyzbb4q,https://api.spotify.com/v1/tracks/2ZqTbIID9vFPTXaGyzbb4q,https://api.spotify.com/v1/audio-analysis/2ZqTbIID9vFPTXaGyzbb4q,157173,4
7MXVkk9YMctZqd1Srtv4MB,pop,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4
0y5Ex8oQ8zCH5TQxHUy1Eo,pop,0.663,0.675,11,-5.851,1,0.0321,0.353,0.0,0.21,0.455,128.942,audio_features,spotify:track:0y5Ex8oQ8zCH5TQxHUy1Eo,https://api.spotify.com/v1/tracks/0y5Ex8oQ8zCH5TQxHUy1Eo,https://api.spotify.com/v1/audio-analysis/0y5Ex8oQ8zCH5TQxHUy1Eo,224280,4
1LzNfuep1bnAUR9skqdHCK,pop,0.417,0.33,9,-13.925,1,0.0275,0.247,0.000689,0.0677,0.175,157.113,audio_features,spotify:track:1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/tracks/1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/audio-analysis/1LzNfuep1bnAUR9skqdHCK,295600,3
5h68SoVFGleijCtjEja3xG,pop,0.761,0.856,1,-5.121,1,0.109,0.154,0.503,0.16,0.729,127.111,audio_features,spotify:track:5h68SoVFGleijCtjEja3xG,https://api.spotify.com/v1/tracks/5h68SoVFGleijCtjEja3xG,https://api.spotify.com/v1/audio-analysis/5h68SoVFGleijCtjEja3xG,203618,4
331l3xABO0HMr1Kkyh2LZq,pop,0.681,0.714,1,-4.617,0,0.0309,0.0375,0.0,0.232,0.554,129.976,audio_features,spotify:track:331l3xABO0HMr1Kkyh2LZq,https://api.spotify.com/v1/tracks/331l3xABO0HMr1Kkyh2LZq,https://api.spotify.com/v1/audio-analysis/331l3xABO0HMr1Kkyh2LZq,149668,4
5crxqqibcvoOQQgg4HjAFQ,pop,0.608,0.914,8,-4.116,1,0.0721,0.00545,0.0,0.137,0.511,120.01,audio_features,spotify:track:5crxqqibcvoOQQgg4HjAFQ,https://api.spotify.com/v1/tracks/5crxqqibcvoOQQgg4HjAFQ,https://api.spotify.com/v1/audio-analysis/5crxqqibcvoOQQgg4HjAFQ,164011,4
6IPwKM3fUUzlElbvKw2sKl,pop,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,audio_features,spotify:track:6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/tracks/6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/audio-analysis/6IPwKM3fUUzlElbvKw2sKl,184154,4
1TE8AAk9koG0UJco6ZAUfx,pop,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,audio_features,spotify:track:1TE8AAk9koG0UJco6ZAUfx,https://api.spotify.com/v1/tracks/1TE8AAk9koG0UJco6ZAUfx,https://api.spotify.com/v1/audio-analysis/1TE8AAk9koG0UJco6ZAUfx,207541,3
1KGi9sZVMeszgZOWivFpxs,pop,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,audio_features,spotify:track:1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,214400,4
6StwwqB84sJeLr7tZDTxEX,pop,0.611,0.911,8,-4.106,1,0.0647,0.0061,0.0,0.135,0.495,119.986,audio_features,spotify:track:6StwwqB84sJeLr7tZDTxEX,https://api.spotify.com/v1/tracks/6StwwqB84sJeLr7tZDTxEX,https://api.spotify.com/v1/audio-analysis/6StwwqB84sJeLr7tZDTxEX,164011,4
5uQ7de4EWjb3rkcFxyEOpu,pop,0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,audio_features,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu,https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu,148318,4
0RiRZpuVRbi7oqRdSMwhQY,pop,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,audio_features,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4
6RUKPb4LETWmmr3iAEQktW,pop,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4
0u2P5u6lvoDfwTYjAADbn4,pop,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4
2prqm9sPLj10B4Wg0wE5x9,pop,0.349,0.337,7,-10.671,1,0.0407,0.29,0.172,0.139,0.0365,142.01,audio_features,spotify:track:2prqm9sPLj10B4Wg0wE5x9,https://api.spotify.com/v1/tracks/2prqm9sPLj10B4Wg0wE5x9,https://api.spotify.com/v1/audio-analysis/2prqm9sPLj10B4Wg0wE5x9,343120,4
1kuGVB7EU95pJObxwvfwKS,pop,0.484,0.53,5,-5.821,1,0.0538,0.154,0.0,0.263,0.323,136.848,audio_features,spotify:track:1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS,219724,4
7BqBn9nzAq8spo5e7cZ0dJ,pop,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4
0j3mqDTK4Z6lvrLzFCUUz6,pop,0.365,0.554,4,-9.076,1,0.03,0.079,0.000358,0.125,0.259,150.11,audio_features,spotify:track:0j3mqDTK4Z6lvrLzFCUUz6,https://api.spotify.com/v1/tracks/0j3mqDTK4Z6lvrLzFCUUz6,https://api.spotify.com/v1/audio-analysis/0j3mqDTK4Z6lvrLzFCUUz6,214800,3
6TGd66r0nlPaYm3KIoI7ET,pop,0.407,0.192,7,-10.99,1,0.0368,0.637,3.33e-06,0.21,0.159,128.173,audio_features,spotify:track:6TGd66r0nlPaYm3KIoI7ET,https://api.spotify.com/v1/tracks/6TGd66r0nlPaYm3KIoI7ET,https://api.spotify.com/v1/audio-analysis/6TGd66r0nlPaYm3KIoI7ET,293840,4
2BY7ALEWdloFHgQZG6VMLA,pop,0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,audio_features,spotify:track:2BY7ALEWdloFHgQZG6VMLA,https://api.spotify.com/v1/tracks/2BY7ALEWdloFHgQZG6VMLA,https://api.spotify.com/v1/audio-analysis/2BY7ALEWdloFHgQZG6VMLA,186827,4
3fonAuTvuI5KMcmnueLAPq,pop,0.427,0.278,10,-8.83,1,0.0331,0.47,2.22e-05,0.135,0.374,85.633,audio_features,spotify:track:3fonAuTvuI5KMcmnueLAPq,https://api.spotify.com/v1/tracks/3fonAuTvuI5KMcmnueLAPq,https://api.spotify.com/v1/audio-analysis/3fonAuTvuI5KMcmnueLAPq,199875,3
7ov3TDp5D00Rnu5R1viX4w,pop,0.477,0.854,7,-4.715,1,0.275,0.0858,0.0,0.065,0.314,140.515,audio_features,spotify:track:7ov3TDp5D00Rnu5R1viX4w,https://api.spotify.com/v1/tracks/7ov3TDp5D00Rnu5R1viX4w,https://api.spotify.com/v1/audio-analysis/7ov3TDp5D00Rnu5R1viX4w,179790,5
2kE2HFBFkJ0VMw3igxYohz,pop,0.662,0.55,0,-5.816,1,0.0366,0.00354,8.95e-06,0.406,0.308,136.184,audio_features,spotify:track:2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/tracks/2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/audio-analysis/2kE2HFBFkJ0VMw3igxYohz,141368,4
0Lmbke3KNVFXtoH2mMSHCw,pop,0.795,0.63,7,-5.854,0,0.0434,0.157,0.0,0.0732,0.447,97.998,audio_features,spotify:track:0Lmbke3KNVFXtoH2mMSHCw,https://api.spotify.com/v1/tracks/0Lmbke3KNVFXtoH2mMSHCw,https://api.spotify.com/v1/audio-analysis/0Lmbke3KNVFXtoH2mMSHCw,173640,4
1560osUcXrnov6yuOjXvc1,pop,0.853,0.69,10,-5.858,1,0.0647,0.0771,0.0,0.0835,0.471,125.951,audio_features,spotify:track:1560osUcXrnov6yuOjXvc1,https://api.spotify.com/v1/tracks/1560osUcXrnov6yuOjXvc1,https://api.spotify.com/v1/audio-analysis/1560osUcXrnov6yuOjXvc1,137143,4
1kMWJ16W3Yk3hyNmaM7jfQ,pop,0.462,0.569,7,-7.908,1,0.0321,0.509,0.0,0.12,0.432,95.117,audio_features,spotify:track:1kMWJ16W3Yk3hyNmaM7jfQ,https://api.spotify.com/v1/tracks/1kMWJ16W3Yk3hyNmaM7jfQ,https://api.spotify.com/v1/audio-analysis/1kMWJ16W3Yk3hyNmaM7jfQ,195158,4
4QNpBfC0zvjKqPJcyqBy9W,pop,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
1dGr1c8CrMLDpV6mPbImSI,pop,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,audio_features,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4
2CIXO1jQbrV1hlfI7FUKld,pop,0.476,0.797,0,-3.867,1,0.0332,0.00552,0.0,0.142,0.601,80.946,audio_features,spotify:track:2CIXO1jQbrV1hlfI7FUKld,https://api.spotify.com/v1/tracks/2CIXO1jQbrV1hlfI7FUKld,https://api.spotify.com/v1/audio-analysis/2CIXO1jQbrV1hlfI7FUKld,195823,4
5YqEzk3C5c3UZ1D5fJUlXA,pop,0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,audio_features,spotify:track:5YqEzk3C5c3UZ1D5fJUlXA,https://api.spotify.com/v1/tracks/5YqEzk3C5c3UZ1D5fJUlXA,https://api.spotify.com/v1/audio-analysis/5YqEzk3C5c3UZ1D5fJUlXA,163026,4
7DSAEUvxU8FajXtRloy8M0,pop,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,audio_features,spotify:track:7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/tracks/7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/audio-analysis/7DSAEUvxU8FajXtRloy8M0,200600,4
4PMqSO5qyjpvzhlLI5GnID,pop,0.461,0.651,1,-8.81,0,0.0568,0.418,1.26e-05,0.782,0.383,121.07,audio_features,spotify:track:4PMqSO5qyjpvzhlLI5GnID,https://api.spotify.com/v1/tracks/4PMqSO5qyjpvzhlLI5GnID,https://api.spotify.com/v1/audio-analysis/4PMqSO5qyjpvzhlLI5GnID,278480,4
36wAwEkSDpNQ4oQeRLYC3L,pop,0.593,0.734,9,-5.416,1,0.0514,0.02,0.0,0.138,0.518,125.937,audio_features,spotify:track:36wAwEkSDpNQ4oQeRLYC3L,https://api.spotify.com/v1/tracks/36wAwEkSDpNQ4oQeRLYC3L,https://api.spotify.com/v1/audio-analysis/36wAwEkSDpNQ4oQeRLYC3L,235003,4
24XihnoVPWXlKJ4BgXqjVM,pop,0.754,0.514,1,-7.721,0,0.0471,0.0257,3.98e-05,0.0808,0.363,114.997,audio_features,spotify:track:24XihnoVPWXlKJ4BgXqjVM,https://api.spotify.com/v1/tracks/24XihnoVPWXlKJ4BgXqjVM,https://api.spotify.com/v1/audio-analysis/24XihnoVPWXlKJ4BgXqjVM,156522,4
07oO1U722crtVcavi6frX6,pop,0.851,0.652,8,-4.333,1,0.0367,0.0317,0.0,0.0936,0.696,119.944,audio_features,spotify:track:07oO1U722crtVcavi6frX6,https://api.spotify.com/v1/tracks/07oO1U722crtVcavi6frX6,https://api.spotify.com/v1/audio-analysis/07oO1U722crtVcavi6frX6,190782,4
76ODTQOl0JZQbhfxs6nRV9,pop,0.512,0.672,7,-5.298,1,0.03,0.0602,0.0,0.158,0.393,76.821,audio_features,spotify:track:76ODTQOl0JZQbhfxs6nRV9,https://api.spotify.com/v1/tracks/76ODTQOl0JZQbhfxs6nRV9,https://api.spotify.com/v1/audio-analysis/76ODTQOl0JZQbhfxs6nRV9,197133,4
3B54sVLJ402zGa6Xm4YGNe,pop,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4
4uzKAj0mIyYmyhsRRyPXaQ,pop,0.525,0.66,10,-7.094,1,0.111,0.468,3.3e-06,0.128,0.458,123.787,audio_features,spotify:track:4uzKAj0mIyYmyhsRRyPXaQ,https://api.spotify.com/v1/tracks/4uzKAj0mIyYmyhsRRyPXaQ,https://api.spotify.com/v1/audio-analysis/4uzKAj0mIyYmyhsRRyPXaQ,166881,4
1R0a2iXumgCiFb7HEZ7gUE,pop,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,audio_features,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE,https://api.spotify.com/v1/audio-analysis/1R0a2iXumgCiFb7HEZ7gUE,236413,4
2ixsaeFioXJmMgkkbd4uj1,pop,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,audio_features,spotify:track:2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/tracks/2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/audio-analysis/2ixsaeFioXJmMgkkbd4uj1,200733,4
2gam98EZKrF9XuOkU13ApN,pop,0.808,0.97,10,-6.098,0,0.0504,0.0573,6.17e-05,0.154,0.868,114.328,audio_features,spotify:track:2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293,4
5uu2OCGGrTRS1sIvlMgKwe,pop,0.697,0.22,0,-13.696,1,0.042,0.703,0.0,0.0891,0.194,129.966,audio_features,spotify:track:5uu2OCGGrTRS1sIvlMgKwe,https://api.spotify.com/v1/tracks/5uu2OCGGrTRS1sIvlMgKwe,https://api.spotify.com/v1/audio-analysis/5uu2OCGGrTRS1sIvlMgKwe,145438,4
0MIp9iBm1V41ERxkZnmSUG,pop,0.494,0.567,1,-4.156,1,0.0334,0.0235,2.4e-06,0.146,0.22,112.011,audio_features,spotify:track:0MIp9iBm1V41ERxkZnmSUG,https://api.spotify.com/v1/tracks/0MIp9iBm1V41ERxkZnmSUG,https://api.spotify.com/v1/audio-analysis/0MIp9iBm1V41ERxkZnmSUG,218260,3
5gDWsRxpJ2lZAffh5p7K0w,pop,0.715,0.47,5,-12.638,0,0.0772,0.353,0.0923,0.104,0.426,89.965,audio_features,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,https://api.spotify.com/v1/tracks/5gDWsRxpJ2lZAffh5p7K0w,https://api.spotify.com/v1/audio-analysis/5gDWsRxpJ2lZAffh5p7K0w,111627,4
0SpkyS1Q4MD8GaVcP5YjT4,pop,0.41,0.48,9,-9.417,0,0.0294,0.0561,0.814,0.0972,0.129,75.303,audio_features,spotify:track:0SpkyS1Q4MD8GaVcP5YjT4,https://api.spotify.com/v1/tracks/0SpkyS1Q4MD8GaVcP5YjT4,https://api.spotify.com/v1/audio-analysis/0SpkyS1Q4MD8GaVcP5YjT4,215150,4
3t6gUcGYLrUuqwpXjOFWQc,pop,0.782,0.641,3,-6.431,1,0.0275,0.332,0.00923,0.108,0.522,107.997,audio_features,spotify:track:3t6gUcGYLrUuqwpXjOFWQc,https://api.spotify.com/v1/tracks/3t6gUcGYLrUuqwpXjOFWQc,https://api.spotify.com/v1/audio-analysis/3t6gUcGYLrUuqwpXjOFWQc,224907,4
3SAga35lAPYdjj3qyfEsCF,pop,0.565,0.593,8,-5.864,1,0.0883,0.0288,0.0,0.215,0.429,120.509,audio_features,spotify:track:3SAga35lAPYdjj3qyfEsCF,https://api.spotify.com/v1/tracks/3SAga35lAPYdjj3qyfEsCF,https://api.spotify.com/v1/audio-analysis/3SAga35lAPYdjj3qyfEsCF,157974,4
7HUhMOrlvwBPfBq3c0ajh0,pop,0.788,0.898,10,-4.653,0,0.0592,0.0182,0.000123,0.114,0.496,115.96,audio_features,spotify:track:7HUhMOrlvwBPfBq3c0ajh0,https://api.spotify.com/v1/tracks/7HUhMOrlvwBPfBq3c0ajh0,https://api.spotify.com/v1/audio-analysis/7HUhMOrlvwBPfBq3c0ajh0,150000,4
